dim_farm_id,dim_source,dim_load_date,farm_name,farmtype,totalareainha,firstyearofcertification,on_sitehousing,createdon,updatedon,is_certification_scope
C86EDE41897137B42B58BA8E764A5379,RACP,09/09/22 12:23:00,Farm 820113,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
C871CFA79165137B15CF1FB4D74B5178,RACP,09/09/22 12:23:00,Farm 273464,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
C875BC9144A5DE353A200065196B5120,RACP,09/09/22 12:23:00,Farm 411848,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
C885E0737C2980406D6C701293CD5D82,RACP,09/09/22 12:23:00,Farm 457937,Smallholder,100,2021,No,04/21/22 08:01:00,04/19/22 12:48:00,FALSE
C887D7936B2FC3A4D757202D0CBC798C,RACP,09/09/22 12:23:00,Farm 343057,Smallholder,6,2019,,07/26/22 00:46:00,08/12/22 02:22:00,TRUE
C8938B5E0DC1CE4F503EBAD0D0197D8C,RACP,09/09/22 12:23:00,Farm 959952,Large,381,2012,No,04/21/22 08:02:00,08/01/22 21:07:00,TRUE
C89A27B5384708D18E1061DE394D5773,RACP,09/09/22 12:23:00,Farm 336275,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
C89B4179BA57A9DE1CA81E8BC4AC7A08,RACP,09/09/22 12:23:00,Farm 538350,Smallholder,6,0,No,04/21/22 08:01:00,03/02/22 20:59:00,FALSE
C8A326FFF001D0B05F44C28D3057F4E2,RACP,09/09/22 12:23:00,Farm 600310,Smallholder,50,2021,No,04/21/22 08:01:00,04/16/22 05:36:00,FALSE
C8B74C789AC5926D79FC64EB0C537739,RACP,09/09/22 12:23:00,Farm 579201,Large,107,0,,09/06/22 12:48:00,09/03/22 09:00:00,TRUE
C8C7E089B6118855C2C87177A0573D32,RACP,09/09/22 12:23:00,Farm 294374,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
C8D2527D56ECCB7E86319BC424F093F9,RACP,09/09/22 12:23:00,Farm 088309,Large,157,0,No,04/21/22 08:01:00,04/29/22 06:17:00,TRUE
C8DCCDD7A0A85F13A403AE136FA25502,RACP,09/09/22 12:23:00,Farm 581507,Smallholder,31,2021,No,04/21/22 08:01:00,04/07/22 02:59:00,FALSE
C8F930607A23631438ADFA8E6FF28339,RACP,09/09/22 12:23:00,Farm 297411,Large,56,0,Yes,04/21/22 08:02:00,11/16/21 15:36:00,TRUE
C904CBCA39B5DE66A0F0768D37E1F1D5,RACP,09/09/22 12:23:00,Farm 531971,Smallholder,50,2021,No,04/21/22 08:01:00,04/06/22 05:45:00,FALSE
C912D5E3178F3D744428403B3B0588EA,RACP,09/09/22 12:23:00,Farm 979816,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
C91A11BD6B89033642C4B08D8875360D,RACP,09/09/22 12:23:00,Farm 476021,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
C91A58376A5AB2B74850D8A863386B1F,RACP,09/09/22 12:23:00,Farm 256822,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
C91B16B411710BDBD2FE229673AF9CE2,RACP,09/09/22 12:23:00,Farm 521176,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
C91B6BB5EF261AFACF4A8664DDFCDFB1,RACP,09/09/22 12:23:00,Farm 119146,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
C91C1E7A2BAD77727E8D71F1A838038E,RACP,09/09/22 12:23:00,Farm 566061,Smallholder,4,0,,06/01/22 21:47:00,01/01/00 00:00:00,TRUE
C924CE63E915C5547CAAAEB447F249CD,RACP,09/09/22 12:23:00,Farm 207367,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
C932F0301FC8C4C7464367DB4D40BC01,RACP,09/09/22 12:23:00,Farm 461265,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
C93786A86814629E9289EFB88D06E6CD,RACP,09/09/22 12:23:00,Farm 626082,Large,6,0,,06/14/22 14:15:00,09/02/22 19:49:00,TRUE
C93801951E142304AAF7B4082B009112,RACP,09/09/22 12:23:00,Farm 435231,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
C941AFB8FE001F1FB3657507E2F88AA8,RACP,09/09/22 12:23:00,Farm 867302,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
C9483C30344DB9C7C93283A9B41F8563,RACP,09/09/22 12:23:00,Farm 063511,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
C94A8FCF8C0975DA9A0CA8318063427B,RACP,09/09/22 12:23:00,Farm 006484,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
C950498E1EA5CE13CC48D945740E86E6,RACP,09/09/22 12:23:00,Farm 011390,Smallholder,2,0,,06/01/22 21:37:00,01/01/00 00:00:00,TRUE
C95A11209351735B6D103B7F2F3DAF08,RACP,09/09/22 12:23:00,Farm 122535,Smallholder,7,0,Yes,04/21/22 08:01:00,01/11/22 22:06:00,FALSE
C9606FA3D92BC3E33722C70943388AFF,RACP,09/09/22 12:23:00,Farm 323946,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
C9672891528DD35B9891BE298F392305,RACP,09/09/22 12:23:00,Farm 293449,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
C96F44BCE0F7D6E6591BE6BE20AA6E63,RACP,09/09/22 12:23:00,Farm 295659,Large,63,0,,07/14/22 20:22:00,07/15/22 15:27:00,TRUE
C9828FE509079C7DD71CD469704451D4,RACP,09/09/22 12:23:00,Farm 827195,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
C98773557D84D10A7C2557F3EA9256B8,RACP,09/09/22 12:23:00,Farm 056281,Large,100,0,,07/08/22 17:43:00,05/31/22 18:16:00,TRUE
C98E0BC375DBC3C50110906772FBC58E,RACP,09/09/22 12:23:00,Farm 247550,Large,350,2012,No,04/21/22 08:02:00,08/01/22 21:07:00,TRUE
C9996045E4846FD02CDC85B912645116,RACP,09/09/22 12:23:00,Farm 458710,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
C9C23704E82B8E7B1D714A6900D820CB,RACP,09/09/22 12:23:00,Farm 915687,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
C9C3601E17ADC6990D1B42DAC736F490,RACP,09/09/22 12:23:00,Farm 625178,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
C9C39FA6CF2F31571AA1125B29B4D1ED,RACP,09/09/22 12:23:00,Farm 402321,Smallholder,1,0,,05/14/22 03:00:00,06/11/22 08:31:00,TRUE
C9D628C3E1AF46D9DC1010524151E809,RACP,09/09/22 12:23:00,Farm 805956,Smallholder,50,2021,No,04/21/22 08:01:00,04/13/22 04:15:00,FALSE
C9F0097EA6EE19CF7BD3F5A8D4EA2D53,RACP,09/09/22 12:23:00,Farm 196699,Smallholder,8,2021,No,04/21/22 08:01:00,04/14/22 20:32:00,FALSE
C9FE9950A373F293D16080F7F684A977,RACP,09/09/22 12:23:00,Farm 021737,Smallholder,1,0,,08/17/22 15:40:00,09/02/22 09:27:00,TRUE
C9FFA9248EA3FA49F1DA9061DDE9EABC,RACP,09/09/22 12:23:00,Farm 653162,Large,142,0,,09/06/22 12:47:00,09/03/22 09:00:00,TRUE
CA050E8B2D2B03A51525C775D2D9813F,RACP,09/09/22 12:23:00,Farm 039457,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CA2BBE4B1F77105EF670610768ED5BB9,RACP,09/09/22 12:23:00,Farm 054951,Smallholder,6,0,No,04/21/22 08:01:00,01/10/22 22:20:00,FALSE
CA2D8E136414287CC680BDECE1B5FE24,RACP,09/09/22 12:23:00,Farm 481494,Large,147,0,,06/10/22 14:10:00,08/15/22 18:35:00,TRUE
CA490B3D34FE62ED7716BB45ADCEAF02,RACP,09/09/22 12:23:00,Farm 207094,Smallholder,25,2021,No,04/21/22 08:01:00,04/07/22 04:55:00,FALSE
CA57F1ED224A66EC3AF85C9DB55A76EC,RACP,09/09/22 12:23:00,Farm 430943,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
CA584434CEF67EF757E3A6A1DE9230BB,RACP,09/09/22 12:23:00,Farm 390188,Smallholder,3,2002,No,04/21/22 08:02:00,11/18/21 04:12:00,TRUE
CA5C4E4EF26C2499219C3C2F7094C5BE,RACP,09/09/22 12:23:00,Farm 784140,Smallholder,50,2021,No,04/21/22 08:01:00,04/11/22 03:23:00,FALSE
CA7197B46BA1619619B7406645B383C9,RACP,09/09/22 12:23:00,Farm 933253,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
CA7EF35B0243AB4E31939F8205501F48,RACP,09/09/22 12:23:00,Farm 458925,Smallholder,19,2021,No,04/21/22 08:01:00,04/06/22 04:38:00,FALSE
CA822C36DC360B957B1A286871D585B4,RACP,09/09/22 12:23:00,Farm 550344,Smallholder,4,0,,05/25/22 15:09:00,08/10/22 07:48:00,TRUE
CA8601E245810091D4EC19B73E338110,RACP,09/09/22 12:23:00,Farm 051387,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CA8DF15EB7BAE0469FD0B38149625F25,RACP,09/09/22 12:23:00,Farm 775435,Smallholder,2,0,,06/16/22 11:23:00,01/01/00 00:00:00,TRUE
CA92DE768964B09AAAC81B4CFDE39481,RACP,09/09/22 12:23:00,Farm 635791,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
CA97B2F5BDF9993F24B94680F6F07277,RACP,09/09/22 12:23:00,Farm 933253,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CAAC5A781D4C2F7AB985B61A538F2134,RACP,09/09/22 12:23:00,Farm 649978,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CAC17C529528357B50B2E97E56A3A20A,RACP,09/09/22 12:23:00,Farm 869184,Smallholder,100,2021,No,04/21/22 08:01:00,04/19/22 05:33:00,FALSE
CAC6E1B3499B7A5D6ACCE86B76B56762,RACP,09/09/22 12:23:00,Farm 906262,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CAD4372B4D8D94106DA010FEE005A57F,RACP,09/09/22 12:23:00,Farm 498086,Smallholder,90,0,,08/15/22 17:19:00,08/15/22 18:35:00,TRUE
CAD4C7544A336278CEF0F86A33941A32,RACP,09/09/22 12:23:00,Farm 958961,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CAEB96F60E4CBF9115C958270B9C85E3,RACP,09/09/22 12:23:00,Farm 579111,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CB04AE9C2D7FED0D7DDA406C7892710C,RACP,09/09/22 12:23:00,Farm 880192,Large,1162,0,,07/21/22 11:06:00,09/29/21 02:34:00,TRUE
CB082751724801E4A45A310B238700B3,RACP,09/09/22 12:23:00,Farm 950094,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CB1FA7C640ED89B0325BC377E3B87926,RACP,09/09/22 12:23:00,Farm 385023,Smallholder,3,2021,No,04/21/22 08:01:00,04/14/22 21:36:00,FALSE
CB2749F32F633D329A877FDD6B6A8DD6,RACP,09/09/22 12:23:00,Farm 125556,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CB3436B8EDF6B7E56B60C59CE5078CA9,RACP,09/09/22 12:23:00,Farm 156862,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CB35FC6B8DFE40314BF1513AA73F20AA,RACP,09/09/22 12:23:00,Farm 138492,Large,52,0,,08/12/22 13:59:00,05/31/22 18:16:00,TRUE
CB40D7F82D506C4B378615C01352BCB3,RACP,09/09/22 12:23:00,Farm 231727,Smallholder,17,0,,07/26/22 00:46:00,08/12/22 02:22:00,TRUE
CB488E705AC46CB56F16767D367CB5A2,RACP,09/09/22 12:23:00,Farm 677342,Smallholder,20,0,No,04/21/22 08:01:00,01/11/22 16:05:00,FALSE
CB5117DFF411652FC4CC72952FBCA94B,RACP,09/09/22 12:23:00,Farm 089854,Large,1505,2019,,05/27/22 10:42:00,09/02/22 06:21:00,TRUE
CB549B8EE2878318B20831E0E3715B75,RACP,09/09/22 12:23:00,Farm 481605,Large,590,2018,,08/24/22 05:52:00,08/01/22 21:07:00,TRUE
CB6F4A2DB09BD3FD89D7F6C532862E30,RACP,09/09/22 12:23:00,Farm 871473,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CB82372E5AB77EDA6C59CB1A61DB809C,RACP,09/09/22 12:23:00,Farm 169018,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CB82EDC07C9D073E4C38AB2FE166CEFD,RACP,09/09/22 12:23:00,Farm 693317,Large,221,2018,Yes,04/21/22 08:02:00,05/03/22 11:12:00,TRUE
CB8A3D99D0BEA937AD82BFADA4839A09,RACP,09/09/22 12:23:00,Farm 231750,Large,432,211,No,04/21/22 08:02:00,10/23/21 00:44:00,TRUE
CB8F52C632DA53E813B9D403DEAD1E55,RACP,09/09/22 12:23:00,Farm 766352,Smallholder,5,0,No,04/21/22 08:01:00,01/10/22 21:30:00,FALSE
CBA384AA780264150C0A4E1BC6C91A89,RACP,09/09/22 12:23:00,Farm 202867,Smallholder,3,0,,08/10/22 21:16:00,08/19/22 19:47:00,TRUE
CBA7CD6A72D433128067CDDD571A3545,RACP,09/09/22 12:23:00,Farm 060241,Large,,0,,06/28/22 16:39:00,06/28/22 17:41:00,TRUE
CBAD1B1A1B9937D69984EDB41C6D0F7F,RACP,09/09/22 12:23:00,Farm 855080,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CBB9097843ABFD075BAB9D5644C3B01C,RACP,09/09/22 12:23:00,Farm 302742,Large,55,0,,07/14/22 15:19:00,07/15/22 15:27:00,TRUE
CBC3E5973526FBD806C80374ED2203A2,RACP,09/09/22 12:23:00,Farm 855080,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CBCB0F9E5DF3A1B8911AFB89295D94F0,RACP,09/09/22 12:23:00,Farm 290590,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
CBD0F5F8D922A4C2FD01F3B34F7734E3,RACP,09/09/22 12:23:00,Farm 056178,Large,83,0,,09/05/22 12:24:00,03/14/22 05:43:00,TRUE
CBD8E806FDC89D686AD2311B46735AD0,RACP,09/09/22 12:23:00,Farm 687220,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CBDBA64EA01874A2D46F21CA796B5BAF,RACP,09/09/22 12:23:00,Farm 670811,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CBE934DE7B2419F8C79DD592029E1C61,RACP,09/09/22 12:23:00,Farm 156961,Smallholder,9,0,No,04/21/22 08:01:00,01/11/22 16:57:00,FALSE
CBFBDD03B57093E43A87D7708F91C8E9,RACP,09/09/22 12:23:00,Farm 568214,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
CBFC35BB2023FFA0E0BD8BB33A834DAB,RACP,09/09/22 12:23:00,Farm 342354,Smallholder,1,0,,05/25/22 14:16:00,08/10/22 07:48:00,TRUE
CC00FE74CE972E20FA3D64B14D44F7D2,RACP,09/09/22 12:23:00,Farm 492552,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CC2E1038FDF66B30CB6D7A7F902AA2A5,RACP,09/09/22 12:23:00,Farm 912221,Large,,0,,07/11/22 11:57:00,07/11/22 12:15:00,TRUE
CC2F46098CBBCEAA7E67BC5D07F09A9A,RACP,09/09/22 12:23:00,Farm 258883,Smallholder,50,2021,No,04/21/22 08:01:00,04/07/22 03:39:00,FALSE
CC3662AE4FC0A3BDF621FAE670840CA1,RACP,09/09/22 12:23:00,Farm 966118,Large,59,0,,05/10/22 12:29:00,05/10/22 18:27:00,TRUE
CC37A07B4D22E2CB5A67BACBD8B0F82C,RACP,09/09/22 12:23:00,Farm 915687,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CC3808A5D25E8D663723E5CD3AF139C8,RACP,09/09/22 12:23:00,Farm 620825,Smallholder,100,2021,No,04/21/22 08:01:00,04/08/22 05:37:00,FALSE
CC39FD8D26359DC7C6BC077E9939FCE7,RACP,09/09/22 12:23:00,Farm 630678,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CC3A42F8AF0204C61584D36E65C89A3D,RACP,09/09/22 12:23:00,Farm 384520,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CC4C51EC3041B58F262FB4A540DCD5A3,RACP,09/09/22 12:23:00,Farm 455895,Smallholder,28,2018,,07/26/22 00:46:00,08/12/22 02:22:00,TRUE
CC4ED149908836C45E86889EC98E39EE,RACP,09/09/22 12:23:00,Farm 479280,Smallholder,200,2021,No,04/21/22 08:01:00,04/21/22 03:37:00,FALSE
CC6DE76B1E2A9164B706D3CE82FAD5DF,RACP,09/09/22 12:23:00,Farm 793842,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CC7D5B986D81B972F39EE43F92C72627,RACP,09/09/22 12:23:00,Farm 305720,Large,986,0,,07/21/22 11:06:00,09/29/21 02:35:00,TRUE
CC913194ED8C62F867478683F00D01FA,RACP,09/09/22 12:23:00,Farm 401985,Smallholder,50,2021,No,04/21/22 08:01:00,04/14/22 03:40:00,FALSE
CC98979B605FA4DF81A24D473CB90F4D,RACP,09/09/22 12:23:00,Farm 872719,Large,,0,,06/17/22 10:28:00,06/17/22 10:29:00,TRUE
CCB9CEAB10411A7797AD2543F63B0E3E,RACP,09/09/22 12:23:00,Farm 068291,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CCBD0A13F0640576898F158871C775F0,RACP,09/09/22 12:23:00,Farm 538247,Large,27,0,No,04/21/22 08:01:00,02/03/22 11:41:00,TRUE
CCD0F494F385166BDC5ECBB72E0D9F94,RACP,09/09/22 12:23:00,Farm 754761,Large,160,0,,09/01/22 04:18:00,09/14/21 19:23:00,TRUE
CCEE15F6A3D43D5212111DDDAC612621,RACP,09/09/22 12:23:00,Farm 990332,Large,98,0,,07/25/22 22:21:00,07/25/22 22:21:00,TRUE
CCF0CD7BEFF0A45A6B39DC4E32AC301A,RACP,09/09/22 12:23:00,Farm 055449,Smallholder,1,0,,06/01/22 21:22:00,01/01/00 00:00:00,TRUE
CCF7AF3AB622DA1C0F9AC635BE6251E7,RACP,09/09/22 12:23:00,,,,,,,,
CCF9D8C65779C5406B3D56B882744A7D,RACP,09/09/22 12:23:00,Farm 066630,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CD06877437461B6E96DB7BC768BB0700,RACP,09/09/22 12:23:00,Farm 957622,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
CD0EA6EB7DF4F2E00B2AD1FEC2F539B2,RACP,09/09/22 12:23:00,Farm 803929,Large,1300,0,,08/01/22 17:54:00,08/01/22 17:58:00,TRUE
CD113D88B85A8D01FAD91F76D0543C4A,RACP,09/09/22 12:23:00,Farm 845320,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CD135CAFDACB5EC710B1F5A13944BC56,RACP,09/09/22 12:23:00,Farm 742626,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CD1BD8F3ACDDE1C760D2415B9D6A5180,RACP,09/09/22 12:23:00,Farm 284018,Large,240,1994,Yes,04/21/22 08:01:00,09/08/22 07:32:00,TRUE
CD305BB767A22C38995B9D3501C08290,RACP,09/09/22 12:23:00,Farm 391874,Smallholder,5,0,No,04/21/22 08:01:00,01/10/22 22:12:00,FALSE
CD399786B40BCA765DC14E936D2682F2,RACP,09/09/22 12:23:00,Farm 657609,Smallholder,23,2018,No,04/21/22 08:02:00,03/25/22 07:39:00,TRUE
CD40583CD02E3692CE9771BE609F05B7,RACP,09/09/22 12:23:00,Farm 979256,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CD54BFEDA92F2D6CF3CEF3DFDB4BFA40,RACP,09/09/22 12:23:00,Farm 568693,Smallholder,19,0,,05/18/22 09:45:00,05/18/22 11:46:00,TRUE
CD5970F1DC1132B5726331DE4CECE659,RACP,09/09/22 12:23:00,Farm 066899,Smallholder,50,2021,No,04/21/22 08:01:00,04/14/22 06:17:00,FALSE
CD8C6F3B53D0D2978F9E73BD8649351C,RACP,09/09/22 12:23:00,Farm 103783,Large,103,0,,07/13/22 19:16:00,08/25/22 16:42:00,TRUE
CD9C0933F98A39FAA947AEE2AB6E7231,RACP,09/09/22 12:23:00,Farm 625843,Large,241,0,,06/14/22 19:21:00,09/02/22 19:49:00,TRUE
CD9FC9BC05F840C9EB7D9BEB577470E9,RACP,09/09/22 12:23:00,Farm 929906,Large,9,2021,,05/09/22 18:09:00,03/24/22 19:23:00,TRUE
CDA254491182BA2536310B76B1650ACA,RACP,09/09/22 12:23:00,Farm 554613,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
CDA2DB40BDBF48284259934948631E77,RACP,09/09/22 12:23:00,Farm 567877,Large,961,0,Yes,04/21/22 08:01:00,05/03/22 13:26:00,TRUE
CDBD9B8DBDC37BA0C07F758370F5204F,RACP,09/09/22 12:23:00,Farm 347566,Smallholder,25,2021,No,04/21/22 08:01:00,04/20/22 07:08:00,FALSE
CDC12E0646B5656D7025A65BAE0FA960,RACP,09/09/22 12:23:00,Farm 713863,Large,,0,,08/12/22 12:17:00,08/14/22 17:17:00,TRUE
CDC6F206DB5088DA27AB00B1333D03B2,RACP,09/09/22 12:23:00,Farm 937879,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CDD11E4AF2E9D120604DB9CD49BB82E1,RACP,09/09/22 12:23:00,Farm 262473,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CDD1E67B428C14B2B8EEBB2AC3DC6EFE,RACP,09/09/22 12:23:00,Farm 518936,Smallholder,100,2021,No,04/21/22 08:01:00,04/14/22 05:14:00,FALSE
CDD2608B4D37D9921A25CADB7BA2941C,RACP,09/09/22 12:23:00,Farm 886432,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CDD2F74A09B9E9352549CBFD93C56AC8,RACP,09/09/22 12:23:00,Farm 023413,Smallholder,38,2021,No,04/21/22 08:01:00,04/08/22 05:43:00,FALSE
CDD38909049DB3284460B7E66200CCA2,RACP,09/09/22 12:23:00,Farm 906262,Large,,0,,08/12/22 12:17:00,01/01/00 00:00:00,TRUE
CDDAF5B4DE157548E495797EDC1237F6,RACP,09/09/22 12:23:00,Farm 687365,Smallholder,1,0,,05/25/22 15:41:00,08/10/22 07:48:00,TRUE
CDF21631DE8E805C4BFA14CF998189AF,RACP,09/09/22 12:23:00,Farm 757598,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CE035940219553C7FCDAB9B305BD3427,RACP,09/09/22 12:23:00,Farm 550649,Smallholder,12,0,Yes,04/21/22 08:01:00,01/11/22 17:42:00,FALSE
CE14AA9A3DCBDCFD883D8DD5BBE5BA5B,RACP,09/09/22 12:23:00,Farm 974917,Smallholder,77,0,Yes,04/21/22 08:01:00,08/31/22 10:36:00,TRUE
CE36DD2609D32495B5F21EDFFF022274,RACP,09/09/22 12:23:00,Farm 169234,Smallholder,41,2014,No,04/21/22 08:02:00,10/12/21 10:06:00,TRUE
CE479DCC3A047326819A62746A8AEA7E,RACP,09/09/22 12:23:00,Farm 985029,Smallholder,50,2021,No,04/21/22 08:01:00,04/08/22 04:39:00,FALSE
CE5CDDB99DD43BE04917636A574219E8,RACP,09/09/22 12:23:00,Farm 242380,Smallholder,9,2014,No,04/21/22 08:02:00,10/12/21 09:39:00,TRUE
CE6AE1D5538AF04FF8C1D4DC47104916,RACP,09/09/22 12:23:00,Farm 716188,Smallholder,116,0,,08/15/22 17:40:00,08/15/22 18:35:00,TRUE
CE7A1DE0C0D38B68CE007A612988F958,RACP,09/09/22 12:23:00,Farm 945602,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
CE7F0AB8E79F494EE6CC837C36ECD728,RACP,09/09/22 12:23:00,Farm 903916,Large,,0,,06/25/22 13:51:00,01/01/00 00:00:00,TRUE
CE910CCE5A8570FCD73CD25C23E5026F,RACP,09/09/22 12:23:00,Farm 906467,Smallholder,386,0,,08/15/22 17:47:00,08/15/22 18:35:00,TRUE
CE95C8E7EDB8C64F09F6B57CBB7C52E7,RACP,09/09/22 12:23:00,Farm 613937,Large,,0,,07/19/22 09:32:00,01/01/00 00:00:00,TRUE
CEAA294F1998B0537EDF97C76103C56F,RACP,09/09/22 12:23:00,Farm 476021,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CEB4900DFA9A1A5A57C8E88DABEED4E1,RACP,09/09/22 12:23:00,Farm 915083,Smallholder,1,0,No,04/21/22 08:02:00,12/10/21 13:24:00,TRUE
CED6EB97B99E8CD48E3810D7156DCCA7,RACP,09/09/22 12:23:00,Farm 277467,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CEE0B04BBFB226A1F857C3E7D39A37B7,RACP,09/09/22 12:23:00,Farm 220297,Large,43,0,,04/24/22 01:28:00,06/09/22 06:31:00,TRUE
CEE4624F6D63886A4A7FDEE8F1B9F8CF,RACP,09/09/22 12:23:00,Farm 680092,Smallholder,50,2021,No,04/21/22 08:01:00,04/19/22 05:44:00,FALSE
CEE8BE4598E8847F95FA17EE9D16580E,RACP,09/09/22 12:23:00,Farm 026809,Smallholder,50,2021,No,04/21/22 08:01:00,04/19/22 02:52:00,FALSE
CEED91E276DAF8B67C83FFEBE3ED5C06,RACP,09/09/22 12:23:00,Farm 153743,Large,2263,2012,,06/06/22 15:43:00,07/28/22 07:39:00,TRUE
CEFE3F60B87EB45401318272B4BDDE9B,RACP,09/09/22 12:23:00,Farm 780963,Smallholder,100,2021,No,04/21/22 08:01:00,04/13/22 04:41:00,FALSE
CF0611789072E88172BB2E00FDA2C5FC,RACP,09/09/22 12:23:00,Farm 680314,Large,,0,,07/11/22 11:57:00,01/01/00 00:00:00,TRUE
CF0F3870A482F0FE65BBF46C7ABACA53,RACP,09/09/22 12:23:00,Farm 353075,Large,,0,,06/28/22 16:39:00,01/01/00 00:00:00,TRUE
CF15DF31C8B4B8FC53158D363D412983,RACP,09/09/22 12:23:00,Farm 018987,Large,86,2020,No,04/21/22 08:02:00,07/01/21 01:47:00,TRUE
CF2CD0099451ECC59E78CBB18007C07D,RACP,09/09/22 12:23:00,Farm 891942,Smallholder,75,2021,No,04/21/22 08:01:00,04/11/22 04:16:00,FALSE
CF3BB57A9621DA0EA9CC13A3F73F381F,RACP,09/09/22 12:23:00,Farm 812218,Smallholder,31,2021,No,04/21/22 08:01:00,04/08/22 04:21:00,FALSE
CF40894440491F758FF16D2BCD993242,RACP,09/09/22 12:23:00,Farm 345159,Smallholder,63,2021,No,04/21/22 08:01:00,04/12/22 14:07:00,FALSE
CF472CC24C7E659F0ADD3436983B3F6B,RACP,09/09/22 12:23:00,,,,,,,,
CF51A4A5FE5CBCEF18BF49F59FE94D9A,RACP,09/09/22 12:23:00,Farm 380281,Large,88,0,No,04/21/22 08:01:00,04/29/22 06:17:00,TRUE
CF51D6A3601531AF5E2EB65020CF733A,RACP,09/09/22 12:23:00,Farm 249860,Smallholder,7,0,No,04/21/22 08:01:00,01/10/22 21:27:00,FALSE
